order_id,user_id,order_product_id,order_date,is_discounted,is_canceled
C000223,A0530,B020,2022-10-28,0,0
C000224,A0324,B024,2022-08-18,0,0
C000225,A0203,B035,2022-11-23,1,0
C000226,A0437,B014,2022-12-19,0,0
C000227,A0473,B058,2022-05-03,0,0
C000228,A0566,B002,2022-06-30,1,0
C000229,A0565,B046,2022-11-12,0,0
C000230,A0479,B017,2022-09-11,0,0
C000231,A0994,B025,2022-07-18,0,0
C000232,A0041,B002,2022-12-26,0,0
C000233,A0301,B019,2022-03-31,0,0
C000234,A0382,B018,2022-11-09,0,0
C000235,A0504,B005,2022-04-05,0,0
C000236,A0819,B019,2022-01-31,0,0
C000237,A0106,B030,2022-02-10,0,0
C000238,A0575,B022,2022-06-26,0,0
C000239,A0472,B050,2022-01-16,0,0
C000240,A0978,B046,2022-03-07,0,0
C000241,A0132,B014,2022-04-19,0,0
C000242,A0660,B001,2022-06-20,0,0
C000243,A0152,B057,2022-03-28,0,0
C000244,A0091,B007,2022-06-01,0,0
C000245,A0301,B002,2022-11-18,0,0
C000246,A0088,B051,2022-03-11,0,0
C000247,A0608,B001,2022-04-26,0,0
C000248,A0353,B033,2022-01-02,0,0
C000249,A0925,B023,2022-10-14,0,0
C000250,A0264,B037,2022-09-09,0,0
C000251,A0178,B033,2022-08-19,0,0
C000252,A0609,B036,2022-08-23,0,0
C000253,A0077,B040,2022-10-31,0,0
C000254,A0559,B051,2022-12-06,0,0
C000255,A0978,B046,2022-08-13,0,0
C000256,A0935,B048,2022-12-23,0,0
C000257,A0821,B038,2022-02-22,0,0
C000258,A0565,B005,2022-04-19,0,0
C000259,A0036,B023,2022-06-21,0,0
C000260,A0110,B048,2022-05-18,0,0
C000261,A0172,B026,2022-03-29,0,0
C000262,A0132,B056,2022-01-25,0,0
C000263,A0465,B028,2022-10-16,0,0
C000264,A0724,B051,2022-04-15,0,0
C000265,A0159,B020,2022-07-09,0,0
C000266,A0928,B017,2022-04-08,0,0
C000267,A0950,B005,2022-03-17,0,0
C000268,A0262,B043,2022-10-01,0,0
C000269,A0919,B027,2022-08-02,0,0
C000270,A0261,B046,2022-12-11,0,0
C000271,A0198,B036,2022-10-01,1,0
C000272,A0299,B002,2022-11-14,0,0
C000273,A0916,B030,2022-11-20,0,0
C000274,A0505,B005,2022-12-31,0,0
C000275,A0271,B017,2022-12-20,0,0
C000276,A0886,B028,2022-09-12,0,0
C000277,A0255,B028,2022-11-13,0,0
C000278,A0243,B036,2022-10-29,0,0
C000279,A0284,B017,2022-07-27,0,0
C000280,A0239,B026,2022-04-23,0,0
C000281,A0654,B051,2022-12-16,0,0
C000282,A0261,B015,2022-01-24,0,0
C000283,A0660,B006,2022-04-16,0,0
C000284,A0486,B002,2022-01-03,0,0
C000285,A0121,B001,2022-03-29,0,0
C000286,A0911,B008,2022-07-18,0,0
C000287,A0062,B038,2022-01-22,0,0
C000288,A0896,B011,2022-01-31,0,0
C000289,A0994,B025,2022-05-26,0,0
C000290,A0033,B026,2022-04-30,0,0
C000291,A0648,B031,2022-08-19,0,0
C000292,A0095,B018,2022-01-26,1,0
C000293,A0769,B020,2022-09-20,0,0
C000294,A0862,B033,2022-03-26,0,0
C000295,A0370,B006,2022-02-27,0,0
C000296,A0198,B017,2022-04-20,0,0
C000297,A0110,B036,2022-03-23,0,0
C000298,A0987,B050,2022-05-05,0,0
C000299,A0127,B020,2022-06-05,0,0
C000300,A0994,B039,2022-12-08,0,0
C000301,A0935,B046,2022-11-04,0,0
C000302,A0940,B020,2022-03-13,0,0
C000303,A0309,B046,2022-08-11,0,0
C000304,A0008,B019,2022-09-15,0,0
C000305,A0565,B033,2022-05-03,0,0
C000306,A0293,B055,2022-12-25,0,0
C000307,A0278,B006,2022-04-11,0,0
C000308,A0580,B020,2022-04-25,0,0
C000309,A0956,B020,2022-06-19,0,0
C000310,A0428,B017,2022-05-01,0,0
C000311,A0390,B018,2022-09-23,0,0
C000312,A0319,B048,2022-07-12,0,0
C000313,A0967,B058,2022-12-03,0,0
C000314,A0308,B034,2022-02-09,0,0
C000315,A0975,B040,2022-12-31,0,0
C000316,A0967,B032,2022-02-25,0,0
C000317,A0561,B051,2022-01-17,0,0
C000318,A0004,B018,2022-09-29,0,0
C000319,A0987,B001,2022-09-03,0,0
C000320,A0951,B019,2022-12-05,0,0
C000321,A0969,B018,2022-05-03,0,0
C000322,A0735,B020,2022-06-27,0,0
C000323,A0440,B048,2022-08-24,0,0
C000324,A0608,B002,2022-08-04,0,0
C000325,A0935,B040,2022-05-02,0,0
C000326,A0150,B020,2022-04-24,0,0
C000327,A0350,B053,2022-02-17,0,0
C000328,A0771,B040,2022-10-11,0,0
C000329,A0678,B037,2022-11-11,0,0
C000330,A0978,B032,2022-06-27,1,0
C000331,A0771,B045,2022-09-11,0,0
C000332,A0121,B015,2022-07-13,0,0
C000333,A0350,B031,2022-03-16,0,0
C000334,A0437,B017,2022-10-21,0,0
C000335,A0077,B018,2022-12-05,0,0
C000336,A0032,B059,2022-05-04,0,0
C000337,A0633,B040,2022-02-05,0,0
C000338,A0750,B019,2022-10-30,0,0
C000339,A0087,B002,2022-05-29,1,0
C000340,A0760,B027,2022-04-25,0,0
C000341,A0283,B048,2022-04-27,0,0
C000342,A0431,B040,2022-07-05,0,0
C000343,A0574,B031,2022-03-03,0,0
C000344,A0868,B049,2022-06-12,0,0
C000345,A0324,B020,2022-05-26,1,0
C000346,A0189,B034,2022-01-25,0,0
C000347,A0745,B033,2022-03-25,0,0
C000348,A0783,B003,2022-05-04,0,0
C000349,A0275,B022,2022-01-05,0,0
C000350,A0787,B002,2022-01-05,0,0
C000351,A0197,B024,2022-06-18,0,0
C000352,A0531,B001,2022-09-07,0,0
C000353,A0798,B019,2022-06-07,0,0
C000354,A0074,B023,2022-10-20,0,0
C000355,A0168,B006,2022-12-05,0,0
C000356,A0943,B032,2022-07-12,0,0
C000357,A0067,B035,2022-03-15,0,0
C000358,A0967,B041,2022-03-11,0,0
C000359,A0178,B001,2022-03-16,0,0
C000360,A0006,B017,2022-04-14,0,0
C000361,A0616,B019,2022-10-30,0,0
C000362,A0681,B022,2022-04-24,1,0
C000363,A0859,B030,2022-02-27,0,0
C000364,A0417,B040,2022-10-03,0,0
C000365,A0844,B056,2022-11-18,0,0
C000366,A0382,B007,2022-06-16,0,0
C000367,A0989,B015,2022-05-16,1,0
C000368,A0388,B019,2022-10-06,0,0
C000369,A0247,B001,2022-05-25,0,0
C000370,A0670,B018,2022-04-17,0,0
C000371,A0636,B034,2022-04-09,0,0
C000372,A0535,B032,2022-03-09,0,0
C000373,A0417,B018,2022-12-25,0,0
C000374,A0272,B015,2022-01-26,0,0
C000375,A0041,B014,2022-10-15,0,0
C000376,A0566,B058,2022-05-22,0,0
C000377,A0512,B048,2022-11-26,0,0
C000378,A0278,B038,2022-01-07,0,0
C000379,A0899,B034,2022-08-24,0,0
C000380,A0685,B025,2022-11-09,0,0
C000381,A0056,B024,2022-05-08,0,0
C000382,A0390,B008,2022-01-26,0,0
C000383,A0893,B032,2022-02-19,0,0
C000384,A0843,B041,2022-04-03,0,0
C000385,A0937,B014,2022-08-29,0,0
C000386,A0300,B008,2022-06-22,0,0
C000387,A0622,B056,2022-05-23,0,0
C000388,A0499,B020,2022-05-11,0,0
C000389,A0665,B056,2022-04-25,0,0
C000390,A0574,B014,2022-07-06,0,0
C000391,A0748,B032,2022-11-07,0,0
C000392,A0246,B020,2022-07-24,0,0
C000393,A0708,B037,2022-05-04,0,0
C000394,A0277,B032,2022-08-06,0,0
C000395,A0842,B018,2022-03-06,0,0
C000396,A0401,B005,2022-01-03,0,0
C000397,A0819,B046,2022-04-28,0,0
C000398,A0863,B052,2022-01-10,0,0
C000399,A0468,B026,2022-10-26,0,0
C000400,A0788,B021,2022-01-18,0,0
C000401,A0935,B018,2022-04-14,0,0
C000402,A0632,B034,2022-01-25,0,0
C000403,A0788,B022,2022-03-25,0,0
C000404,A0918,B040,2022-03-26,1,0
C000405,A0091,B020,2022-08-20,0,0
C000406,A0847,B056,2022-03-23,0,0
C000407,A0918,B025,2022-02-06,0,0
C000408,A0080,B046,2022-08-31,0,0
C000409,A0123,B035,2022-03-14,0,0
C000410,A0623,B038,2022-05-29,0,0
C000411,A0473,B038,2022-06-25,0,0
C000412,A0330,B024,2022-09-18,0,0
C000413,A0011,B036,2022-01-24,0,0
C000414,A0767,B004,2022-09-24,0,0
C000415,A0932,B031,2022-12-25,0,0
C000416,A0159,B022,2022-03-12,0,0
C000417,A0155,B058,2022-05-15,0,0
C000418,A0569,B024,2022-01-01,0,0
C000419,A0270,B020,2022-01-21,0,0
C000420,A0635,B047,2022-05-31,0,0
C000421,A0884,B023,2022-09-14,0,0
C000422,A0286,B009,2022-03-25,0,0
C000423,A0404,B037,2022-05-26,0,0
C000424,A0737,B002,2022-01-02,0,0
C000425,A0324,B027,2022-12-11,0,0
C000426,A0192,B022,2022-11-24,0,0
C000427,A0117,B024,2022-05-29,0,0
C000428,A0863,B030,2022-12-27,0,0
C000429,A0760,B018,2022-06-14,0,0
C000430,A0660,B010,2022-02-20,0,0
C000431,A0272,B041,2022-06-28,0,0
C000432,A0396,B051,2022-01-02,0,0
C000433,A0912,B019,2022-06-02,0,0
C000434,A0421,B004,2022-10-28,0,0
C000435,A0004,B006,2022-01-02,0,0
C000436,A0150,B057,2022-01-11,0,0
C000437,A0035,B038,2022-08-19,0,0
C000438,A0267,B032,2022-03-12,0,0
C000439,A0517,B002,2022-09-09,0,0
C000440,A0819,B019,2022-02-13,0,0
C000441,A0842,B034,2022-12-10,0,0
C000442,A0457,B031,2022-08-25,0,0
C000443,A0404,B040,2022-08-31,0,0
C000444,A0660,B046,2022-04-25,0,0
C000445,A0588,B021,2022-05-26,0,0
C000446,A0847,B038,2022-02-06,0,0
C000447,A0473,B031,2022-03-23,0,0
C000448,A0722,B058,2022-05-02,0,0
C000449,A0886,B046,2022-08-17,0,0
C000450,A0287,B050,2022-11-26,0,0
C000451,A0929,B039,2022-07-11,1,0
C000452,A0571,B056,2022-06-25,0,0
C000453,A0940,B046,2022-12-24,0,0
C000454,A0987,B056,2022-08-06,0,0
C000455,A0925,B031,2022-11-01,0,0
C000456,A0968,B024,2022-07-23,0,0
C000457,A0554,B037,2022-06-10,0,0
C000458,A0505,B023,2022-12-15,0,0
C000459,A0159,B037,2022-06-26,1,0
C000460,A0841,B009,2022-10-22,0,0
C000461,A0024,B029,2022-12-31,0,0
C000462,A0668,B058,2022-04-30,0,0
C000463,A0158,B006,2022-12-26,0,0
C000464,A0624,B027,2022-02-23,0,0
C000465,A0169,B024,2022-05-13,0,0
C000466,A0902,B033,2022-07-18,0,0
C000467,A0904,B036,2022-12-06,0,0
C000468,A0971,B033,2022-12-26,1,0
C000469,A0666,B012,2022-08-17,0,0
C000470,A0955,B017,2022-05-02,0,0
C000471,A0950,B020,2022-04-10,0,0
C000472,A0763,B023,2022-07-24,0,0
C000473,A0830,B002,2022-05-22,0,0
C000474,A0911,B055,2022-06-15,0,0
C000475,A0648,B056,2022-06-14,0,0
C000476,A0919,B049,2022-07-20,0,0
C000477,A0697,B018,2022-03-12,0,0
C000478,A0394,B039,2022-11-30,0,0
C000479,A0408,B031,2022-01-25,0,0
C000480,A0631,B024,2022-04-08,0,0
C000481,A0004,B027,2022-01-26,0,0
C000482,A0473,B032,2022-03-12,0,0
C000483,A0287,B048,2022-08-27,0,0
C000484,A0283,B028,2022-01-01,0,0
C000485,A0726,B022,2022-07-27,0,0
C000486,A0428,B003,2022-08-11,0,0
C000487,A0350,B005,2022-07-31,0,0
C000488,A0512,B026,2022-11-05,0,0
C000489,A0487,B017,2022-02-22,0,0
C000490,A0134,B032,2022-08-02,0,0
C000491,A0043,B051,2022-07-24,0,0
C000492,A0043,B020,2022-01-18,0,0
C000493,A0864,B032,2022-07-29,0,0
C000494,A0130,B007,2022-08-31,0,0
C000495,A0918,B057,2022-07-18,0,0
C000496,A0192,B020,2022-04-30,0,0
C000497,A0664,B040,2022-07-14,0,0
C000498,A0272,B036,2022-08-01,0,0
C000499,A0616,B002,2022-02-24,0,0
C000500,A0301,B040,2022-08-06,0,0
C000501,A0588,B005,2022-11-25,0,0
C000502,A0417,B018,2022-01-26,0,0
C000503,A0842,B035,2022-09-23,0,0
C000504,A0787,B025,2022-12-05,0,0
C000505,A0633,B048,2022-10-19,0,0
C000506,A0698,B056,2022-12-25,0,0
C000507,A0174,B014,2022-01-27,0,0
C000508,A0407,B055,2022-08-01,0,0
C000509,A0760,B055,2022-11-06,1,0
C000510,A0937,B041,2022-12-21,0,0
C000511,A0324,B021,2022-06-10,0,0
C000512,A0428,B034,2022-09-14,0,0
C000513,A0449,B006,2022-09-01,0,0
C000514,A0668,B027,2022-06-04,0,0
C000515,A0787,B035,2022-10-22,0,0
C000516,A0508,B054,2022-12-11,0,0
C000517,A0975,B048,2022-10-19,0,0
C000518,A0480,B001,2022-11-08,0,0
C000519,A0899,B049,2022-01-14,0,0
C000520,A0946,B021,2022-03-04,0,0
C000521,A0297,B032,2022-04-14,0,0
C000522,A0394,B036,2022-07-09,0,0
C000523,A0189,B037,2022-07-03,0,0
C000524,A0899,B002,2022-10-08,0,0
C000525,A0531,B002,2022-06-12,0,0
C000526,A0629,B039,2022-03-05,0,0
C000527,A0769,B047,2022-10-12,0,0
C000528,A0374,B019,2022-08-09,0,0
C000529,A0530,B055,2022-12-07,0,0
C000530,A0021,B025,2022-01-03,0,0
C000531,A0935,B014,2022-06-27,0,0
C000532,A0720,B037,2022-11-22,0,0
C000533,A0127,B058,2022-04-24,0,0
C000534,A0818,B039,2022-04-23,0,0
C000535,A0301,B038,2022-03-14,0,0
C000536,A0531,B023,2022-09-05,0,0
C000537,A0733,B050,2022-06-15,0,0
C000538,A0566,B019,2022-12-03,0,0
C000539,A0041,B026,2022-07-15,0,0
C000540,A0479,B022,2022-11-17,0,0
C000541,A0293,B046,2022-07-10,0,0
C000542,A0831,B001,2022-02-19,0,0
C000543,A0635,B040,2022-12-11,0,0
C000544,A0375,B017,2022-11-10,0,0
C000545,A0407,B016,2022-01-25,0,0
C000546,A0162,B011,2022-12-18,0,0
C000547,A0262,B032,2022-01-09,0,0
C000548,A0571,B007,2022-12-27,0,0
C000549,A0526,B056,2022-05-28,1,0
C000550,A0760,B046,2022-06-13,0,0
C000551,A0058,B036,2022-01-01,0,0
C000552,A0324,B002,2022-12-24,0,0
C000553,A0812,B023,2022-11-25,0,0
C000554,A0134,B026,2022-10-13,0,0
C000555,A0821,B027,2022-08-04,0,0
C000556,A0011,B019,2022-07-03,0,0
C000557,A0609,B004,2022-07-07,0,0
C000558,A0389,B024,2022-06-09,0,0
C000559,A0283,B035,2022-02-19,0,0
C000560,A0207,B054,2022-12-09,0,0
C000561,A0178,B001,2022-02-20,0,0
C000562,A0559,B027,2022-02-25,0,0
C000563,A0361,B034,2022-12-20,0,0
C000564,A0056,B026,2022-05-26,0,0
C000565,A0288,B019,2022-03-21,0,0
C000566,A0473,B026,2022-01-31,0,0
C000567,A0821,B015,2022-07-22,0,0
C000568,A0004,B021,2022-07-02,0,0
C000569,A0013,B046,2022-06-27,0,0
C000570,A0457,B028,2022-12-07,0,0
C000571,A0857,B001,2022-02-15,0,0
C000572,A0227,B022,2022-11-13,0,0
C000573,A0013,B049,2022-04-07,0,0
C000574,A0720,B057,2022-10-08,0,0
C000575,A0951,B038,2022-06-02,0,0
C000576,A0962,B059,2022-03-14,0,0
C000577,A0792,B016,2022-12-19,0,0
C000578,A0767,B019,2022-09-15,0,0
C000579,A0390,B020,2022-01-29,0,0
C000580,A0149,B022,2022-10-05,0,0
C000581,A0655,B011,2022-11-23,0,0
C000582,A0575,B020,2022-11-07,0,0
C000583,A0899,B031,2022-11-07,0,0
C000584,A0588,B003,2022-10-16,0,0
C000585,A0158,B018,2022-04-25,0,0
C000586,A0814,B002,2022-11-02,0,0
C000587,A0550,B015,2022-01-01,0,0
C000588,A0350,B032,2022-01-05,0,0
C000589,A0261,B003,2022-01-12,0,0
C000590,A0505,B005,2022-02-26,0,0
C000591,A0390,B055,2022-07-12,0,0
C000592,A0347,B020,2022-04-30,0,0
C000593,A0394,B032,2022-11-15,0,0
C000594,A0076,B019,2022-06-11,0,0
C000595,A0847,B020,2022-03-15,0,0
C000596,A0272,B034,2022-04-28,0,0
C000597,A0880,B035,2022-02-23,0,0
C000598,A0137,B032,2022-08-29,1,0
C000599,A0569,B018,2022-10-13,0,0
C000600,A0787,B038,2022-08-09,0,0
C000601,A0697,B004,2022-10-29,0,0
C000602,A0220,B040,2022-03-19,0,0
C000603,A0401,B060,2022-04-15,0,0
C000604,A0261,B036,2022-01-24,0,0
C000605,A0496,B031,2022-09-25,0,0
C000606,A0619,B018,2022-08-05,0,0
C000607,A0117,B039,2022-03-20,0,0
C000608,A0338,B019,2022-05-24,0,0
C000609,A0530,B031,2022-06-21,0,0
C000610,A0946,B023,2022-04-14,0,0
C000611,A0262,B038,2022-03-02,0,0
C000612,A0950,B053,2022-10-01,0,0
C000613,A0818,B033,2022-02-12,0,0
C000614,A0428,B024,2022-03-08,0,0
C000615,A0566,B058,2022-08-30,0,0
C000616,A0486,B022,2022-06-05,0,0
C000617,A0812,B037,2022-10-24,0,0
C000618,A0479,B027,2022-04-04,0,0
C000619,A0988,B024,2022-04-11,0,0
C000620,A0161,B024,2022-10-12,0,0
C000621,A0390,B058,2022-01-14,0,0
C000622,A0421,B004,2022-10-19,0,0
C000623,A0057,B015,2022-10-27,0,0
C000624,A0271,B018,2022-01-13,0,0
C000625,A0255,B002,2022-02-10,0,0
C000626,A0792,B019,2022-01-20,0,0
C000627,A0967,B054,2022-09-24,0,0
C000628,A0554,B027,2022-04-08,0,0
C000629,A0598,B021,2022-01-08,0,0
C000630,A0324,B016,2022-05-18,0,0
C000631,A0763,B020,2022-02-25,0,0
C000632,A0247,B023,2022-07-03,0,0
C000633,A0869,B022,2022-12-16,0,0
